recommendation_id,user_id,content
3583,83,"Whenever I feel down, this song helps me to vent out all my sorrows."
3584,35,"Cheer up mate, your day will get better :)"
3585,75,"Cheer up mate, your day will get better :)"
3586,63,"Whenever I feel down, this song helps me to vent out all my sorrows."
3587,3,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3588,35,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3589,4,"Whenever I feel down, this song helps me to vent out all my sorrows."
3590,10,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3591,41,"Cheer up mate, your day will get better :)"
3592,16,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3593,86,"Cheer up mate, your day will get better :)"
3594,13,"Cheer up mate, your day will get better :)"
3595,40,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3596,95,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3597,66,"Whenever I feel down, this song helps me to vent out all my sorrows."
3598,25,"Whenever I feel down, this song helps me to vent out all my sorrows."
3599,100,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3600,56,"Whenever I feel down, this song helps me to vent out all my sorrows."
3601,11,"Cheer up mate, your day will get better :)"
3602,93,"Whenever I feel down, this song helps me to vent out all my sorrows."
3603,78,"Whenever I feel down, this song helps me to vent out all my sorrows."
3604,44,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3605,58,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3606,16,"Whenever I feel down, this song helps me to vent out all my sorrows."
3607,75,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3608,42,"Cheer up mate, your day will get better :)"
3609,96,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3610,18,"Cheer up mate, your day will get better :)"
3611,79,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3612,9,"Cheer up mate, your day will get better :)"
3613,6,"Whenever I feel down, this song helps me to vent out all my sorrows."
3614,32,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3615,56,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3616,57,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3617,46,"Cheer up mate, your day will get better :)"
3618,75,"Cheer up mate, your day will get better :)"
3619,74,"Cheer up mate, your day will get better :)"
3620,1,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3621,22,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3622,46,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3623,39,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3624,31,"Whenever I feel down, this song helps me to vent out all my sorrows."
3625,32,"Whenever I feel down, this song helps me to vent out all my sorrows."
3626,36,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3627,93,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3628,43,"Cheer up mate, your day will get better :)"
3629,9,"Whenever I feel down, this song helps me to vent out all my sorrows."
3630,25,"Whenever I feel down, this song helps me to vent out all my sorrows."
3631,49,"Cheer up mate, your day will get better :)"
3632,94,"Cheer up mate, your day will get better :)"
3633,70,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3634,36,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3635,28,"Whenever I feel down, this song helps me to vent out all my sorrows."
3636,37,"Whenever I feel down, this song helps me to vent out all my sorrows."
3637,44,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3638,72,"Whenever I feel down, this song helps me to vent out all my sorrows."
3639,21,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3640,67,"Whenever I feel down, this song helps me to vent out all my sorrows."
3641,37,"Whenever I feel down, this song helps me to vent out all my sorrows."
3642,21,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3643,15,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3644,62,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3645,38,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3646,1,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3647,3,"Whenever I feel down, this song helps me to vent out all my sorrows."
3648,53,"Whenever I feel down, this song helps me to vent out all my sorrows."
3649,63,"Cheer up mate, your day will get better :)"
3650,8,"Cheer up mate, your day will get better :)"
3651,18,"Whenever I feel down, this song helps me to vent out all my sorrows."
3652,71,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3653,41,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3654,72,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3655,24,"Whenever I feel down, this song helps me to vent out all my sorrows."
3656,80,"Whenever I feel down, this song helps me to vent out all my sorrows."
3657,46,"Cheer up mate, your day will get better :)"
3658,23,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3659,60,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3660,40,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3661,96,"Cheer up mate, your day will get better :)"
3662,52,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3663,86,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3664,92,"Whenever I feel down, this song helps me to vent out all my sorrows."
3665,55,"Whenever I feel down, this song helps me to vent out all my sorrows."
3666,32,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3667,11,"Whenever I feel down, this song helps me to vent out all my sorrows."
3668,44,"Cheer up mate, your day will get better :)"
3669,15,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3670,53,"Cheer up mate, your day will get better :)"
3671,67,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3672,18,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3673,19,"Whenever I feel down, this song helps me to vent out all my sorrows."
3674,90,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3675,9,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3676,26,"Whenever I feel down, this song helps me to vent out all my sorrows."
3677,15,"Cheer up mate, your day will get better :)"
3678,82,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3679,92,"Whenever I feel down, this song helps me to vent out all my sorrows."
3680,78,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3681,21,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3682,28,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3683,41,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3684,6,"Cheer up mate, your day will get better :)"
3685,55,"Whenever I feel down, this song helps me to vent out all my sorrows."
3686,83,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3687,86,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3688,23,"Cheer up mate, your day will get better :)"
3689,27,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3690,2,"Whenever I feel down, this song helps me to vent out all my sorrows."
3691,64,"Whenever I feel down, this song helps me to vent out all my sorrows."
3692,32,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3693,79,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3694,9,"Cheer up mate, your day will get better :)"
3695,35,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3696,68,"Cheer up mate, your day will get better :)"
3697,69,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3698,35,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3699,31,"Cheer up mate, your day will get better :)"
3700,75,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3701,31,"Cheer up mate, your day will get better :)"
3702,100,"I usually can't express myself well, but this song helps me to express what I feel at that point of time."
3703,28,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3704,81,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3705,37,Keep calm and push on :)
3706,52,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3707,27,This song relieves my stress I somehow feel surreal after listening to it
3708,68,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3709,64,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3710,98,Keep calm and push on :)
3711,39,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3712,72,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3713,59,This song relieves my stress I somehow feel surreal after listening to it
3714,27,Keep calm and push on :)
3715,63,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3716,75,This song relieves my stress I somehow feel surreal after listening to it
3717,36,This song relieves my stress I somehow feel surreal after listening to it
3718,96,Keep calm and push on :)
3719,36,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3720,17,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3721,53,Keep calm and push on :)
3722,18,This song relieves my stress I somehow feel surreal after listening to it
3723,73,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3724,55,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3725,53,Keep calm and push on :)
3726,66,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3727,93,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3728,96,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3729,6,Keep calm and push on :)
3730,50,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3731,27,Keep calm and push on :)
3732,20,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3733,69,Keep calm and push on :)
3734,91,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3735,36,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3736,53,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3737,35,This song relieves my stress I somehow feel surreal after listening to it
3738,64,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3739,36,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3740,54,Keep calm and push on :)
3741,68,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3742,94,Keep calm and push on :)
3743,13,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3744,48,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3745,78,This song relieves my stress I somehow feel surreal after listening to it
3746,77,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3747,44,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3748,93,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3749,82,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3750,85,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3751,26,This song relieves my stress I somehow feel surreal after listening to it
3752,60,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3753,84,This song relieves my stress I somehow feel surreal after listening to it
3754,20,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3755,57,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3756,76,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3757,44,This song relieves my stress I somehow feel surreal after listening to it
3758,39,Keep calm and push on :)
3759,61,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3760,62,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3761,72,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3762,20,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3763,94,This song relieves my stress I somehow feel surreal after listening to it
3764,64,This song relieves my stress I somehow feel surreal after listening to it
3765,52,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3766,24,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3767,28,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3768,26,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3769,52,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3770,55,Keep calm and push on :)
3771,38,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3772,7,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3773,63,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3774,87,Keep calm and push on :)
3775,13,Keep calm and push on :)
3776,83,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3777,82,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3778,18,This song relieves my stress I somehow feel surreal after listening to it
3779,6,Keep calm and push on :)
3780,45,Keep calm and push on :)
3781,13,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3782,77,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3783,71,Keep calm and push on :)
3784,64,Keep calm and push on :)
3785,17,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3786,38,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3787,21,This song relieves my stress I somehow feel surreal after listening to it
3788,20,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3789,62,This song relieves my stress I somehow feel surreal after listening to it
3790,74,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3791,67,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3792,76,Keep calm and push on :)
3793,51,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3794,33,Keep calm and push on :)
3795,69,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3796,83,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3797,59,This song relieves my stress I somehow feel surreal after listening to it
3798,25,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3799,48,"I remember there was this one time when I was rushing some deadlines and I felt really stressed. But I chanced it upon somewhere online and I felt immediately that my worries are much lesser. So here's a song for you, don't worry it'll get better."
3800,28,Keep calm and push on :)
3801,47,This song relieves my stress I somehow feel surreal after listening to it
3802,100,Keep calm and push on :)
3803,35,It sounds so cute it makes me happy!!!!
3804,30,This song just makes me even happier I feel like flying!!
3805,61,It sounds so cute it makes me happy!!!!
3806,70,It sounds so cute it makes me happy!!!!
3807,68,This song just makes me even happier I feel like flying!!
3808,54,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3809,18,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3810,23,It sounds so cute it makes me happy!!!!
3811,86,It sounds so cute it makes me happy!!!!
3812,29,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3813,80,It sounds so cute it makes me happy!!!!
3814,27,It sounds so cute it makes me happy!!!!
3815,89,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3816,1,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3817,83,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3818,24,This song just makes me even happier I feel like flying!!
3819,60,This song just makes me even happier I feel like flying!!
3820,54,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3821,16,It sounds so cute it makes me happy!!!!
3822,72,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3823,6,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3824,94,This song just makes me even happier I feel like flying!!
3825,77,It sounds so cute it makes me happy!!!!
3826,83,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3827,13,This song just makes me even happier I feel like flying!!
3828,49,This song just makes me even happier I feel like flying!!
3829,52,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3830,60,This song just makes me even happier I feel like flying!!
3831,11,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3832,13,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3833,93,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3834,25,This song just makes me even happier I feel like flying!!
3835,56,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3836,94,This song just makes me even happier I feel like flying!!
3837,11,This song just makes me even happier I feel like flying!!
3838,38,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3839,77,This song just makes me even happier I feel like flying!!
3840,90,It sounds so cute it makes me happy!!!!
3841,79,It sounds so cute it makes me happy!!!!
3842,83,This song just makes me even happier I feel like flying!!
3843,63,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3844,63,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3845,88,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3846,66,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3847,29,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3848,30,It sounds so cute it makes me happy!!!!
3849,80,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3850,44,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3851,14,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3852,51,This song just makes me even happier I feel like flying!!
3853,10,It sounds so cute it makes me happy!!!!
3854,53,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3855,28,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3856,92,It sounds so cute it makes me happy!!!!
3857,7,This song just makes me even happier I feel like flying!!
3858,35,This song just makes me even happier I feel like flying!!
3859,68,This song just makes me even happier I feel like flying!!
3860,9,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3861,86,This song just makes me even happier I feel like flying!!
3862,31,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3863,94,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3864,70,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3865,14,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3866,90,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3867,95,It sounds so cute it makes me happy!!!!
3868,90,This song just makes me even happier I feel like flying!!
3869,18,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3870,69,It sounds so cute it makes me happy!!!!
3871,95,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3872,86,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3873,100,It sounds so cute it makes me happy!!!!
3874,39,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3875,73,It sounds so cute it makes me happy!!!!
3876,50,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3877,47,This song just makes me even happier I feel like flying!!
3878,63,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3879,97,This song just makes me even happier I feel like flying!!
3880,66,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3881,59,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3882,26,This song just makes me even happier I feel like flying!!
3883,60,It sounds so cute it makes me happy!!!!
3884,90,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3885,50,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3886,72,This song just makes me even happier I feel like flying!!
3887,29,This song just makes me even happier I feel like flying!!
3888,10,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3889,40,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3890,45,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3891,13,This song just makes me even happier I feel like flying!!
3892,51,It sounds so cute it makes me happy!!!!
3893,49,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3894,57,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3895,70,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3896,62,This song just makes me even happier I feel like flying!!
3897,5,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3898,89,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3899,60,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3900,1,It sounds so cute it makes me happy!!!!
3901,92,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3902,65,This song just makes me even happier I feel like flying!!
3903,19,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3904,21,I managed to unblock my mind with this
3905,10,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3906,14,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3907,32,I managed to unblock my mind with this
3908,53,Keep calm and push on :)
3909,81,"Sometimes when I'm stressed, I listen to this song and imagine myself in an empty wide space of land with nothing around me :)"
3910,31,Keep calm and push on :)
3911,36,This song just makes me even happier I feel like flying!!
3912,95,"When I listen to this song, I smile to myself hahahaha it really makes my day"
3913,52,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3914,38,This song just makes me even happier I feel like flying!!
3915,4,"Sometimes I want to cry out my inner sorrows, and I'll blast this song on repeat. Try it too, I'm sure it'll help you :)"
3916,86,I feel even more pumped up after listening to this song!
3917,38,"When I listen to this, I start grooving to it it's addictive!"
3918,63,I feel even more pumped up after listening to this song!
3919,56,"Keep that energy flowing, mate!!"
3920,21,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3921,22,"This song brightens up my day when I'm sad, and glorifies it even more when I'm already buzzing ;)"
3922,55,This song just makes me even happier I feel like flying!!
3923,82,"When I listen to this song, I smile to myself hahahaha it really makes my day"
109,51,"It's long, but by the end, you'll probably be crying."
117,89,It's a masterpiece!
123,99,"After all, she was just sippin' on Chamomile, watching boys and girls and their sex appeal..."
144,11,It's light and helps to build up atmosphere.
148,93,"I absolutely love listen to this while reading, there's just that special something about it. It just sets the mood I guess."
152,26,Soothing
153,21,Soothing
154,56,Soothing
155,50,Soothing
156,97,Soothing
157,59,Soothing
158,16,Soothing
159,87,Soothing
160,100,Soothing
161,30,Soothing
162,2,Soothing
173,29,"Not even remotely as dark as the name suggest, actually stupidly pleasant."
174,5,Because it technically is.
182,26,A moment of reflection.
190,83,The Score's a good band.
191,43,The Score's a good band.
192,39,The Score's a good band.
193,88,The Score's a good band.
194,57,The Score's a good band.
195,59,The Score's a good band.
196,3,The Score's a good band.
197,88,The Score's a good band.
202,48,Get people up and moving around.
203,22,Putting them straight back down.
212,65,You can jump for joy.
227,5,It's a good intro if you are that sort of frustrated jogging.
228,62,"I like aggressive angry jogging music, gets frustration out in a healthy way."
229,82,I've gotten amped a few times to the song.
257,9,"If that doesn't get you tapping away while you travel, nothing will!"
259,22,It's a song for an in-development game. I find incredibly relaxing.
283,52,This acoustic guitar jam is kinda happy sounding. For some reason sipping some coffee in a cafe reminds me of folky acoustic guitar music.
291,20,Just found this one. Seems perfect for your situation.
292,73,Such a great song.
296,81,One of the best feel good songs
398,30,I find his songs extremely calming.
399,71,I find his songs extremely calming.
400,7,I find his songs extremely calming.
401,46,I find his songs extremely calming.
402,88,I find his songs extremely calming.
403,81,I find his songs extremely calming.
435,80,I always have a little pep in my step with anything by Iration!
